 CMS collision Energy =    13000.000000000000     
 Collider type = pp
 ======================================
 Factorization scale                = dynamical
 Renormalization scale              = dynamical
 ==================================
 NLO QCD Cross-Section with LO photon-induced Channel                                                                                                 
 ======================================
 EW input parameters: Gmu scheme
  4118.05   0.11064342E-05   0.28988979E-06

  ----   l-/lep. pT     ----

     2.50   0.57367163E-02   0.22636116E-04
     7.50   0.10515101E-02   0.13052585E-04
    12.50   0.62625953E-03   0.22398631E-04
    17.50   0.47004835E-03   0.18920588E-04
    22.50   0.27532868E-03   0.79703720E-04
    27.50   0.46701446E-03   0.78752251E-04
    32.50   0.31786796E-03   0.20531896E-04
    37.50   0.50187582E-03   0.20774845E-03
    42.50   0.81381865E-04   0.21438106E-03
    47.50   0.12373647E-03   0.18495497E-03
    52.50   0.25063042E-03   0.11762010E-03
    57.50   0.58367355E-03   0.17513720E-03
    62.50   0.30545778E-03   0.36728540E-04
    67.50  -0.63672260E-03   0.92135001E-03
    72.50   0.62064098E-03   0.34629404E-03
    77.50   0.87853244E-03   0.58537326E-03
    82.50   0.48760276E-03   0.67900937E-04
    87.50   0.27938908E-03   0.83897874E-04
    92.50   0.31766949E-03   0.76986643E-04
    97.50   0.28953779E-03   0.91079680E-04

  ----   l-/lep. eta    ----

    -4.75   0.43850298E-03   0.14862665E-04
    -4.25   0.55475908E-03   0.28233658E-04
    -3.75   0.89476921E-03   0.39551476E-04
    -3.25   0.14339890E-02   0.50605817E-04
    -2.75   0.28333187E-02   0.71223164E-04
    -2.25   0.41054771E-02   0.74629442E-04
    -1.75   0.49163270E-02   0.66627520E-04
    -1.25   0.52605069E-02   0.53215408E-04
    -0.75   0.51176597E-02   0.43100129E-04
    -0.25   0.49610027E-02   0.43057114E-04
     0.25   0.49203953E-02   0.40537222E-04
     0.75   0.51220339E-02   0.55685207E-04
     1.25   0.53188660E-02   0.61855700E-04
     1.75   0.49056331E-02   0.71676982E-04
     2.25   0.40671554E-02   0.79309645E-04
     2.75   0.28858912E-02   0.84341310E-04
     3.25   0.14549746E-02   0.67625302E-04
     3.75   0.94485317E-03   0.60745839E-04
     4.25   0.52162460E-03   0.50041011E-04
     4.75   0.42599249E-03   0.17276001E-04

  ----   l+/neu. pT     ----

     2.50   0.57351694E-02   0.22668729E-04
     7.50   0.10219005E-02   0.28103276E-04
    12.50   0.71377056E-03   0.41339359E-04
    17.50   0.56876291E-03   0.10496318E-03
    22.50   0.26412396E-03   0.10485345E-03
    27.50   0.35566604E-03   0.34342888E-04
    32.50   0.39682776E-03   0.78064292E-04
    37.50   0.24518121E-03   0.77532806E-04
    42.50   0.29849047E-03   0.24647095E-04
    47.50   0.21569049E-03   0.84434565E-04
    52.50   0.34035964E-03   0.92207705E-04
    57.50   0.37687580E-03   0.60826910E-04
    62.50   0.27803229E-03   0.50154175E-04
    67.50   0.28739243E-03   0.35511990E-04
    72.50   0.36749213E-03   0.48745381E-04
    77.50   0.33939667E-03   0.44160593E-04
    82.50   0.49518834E-03   0.13005236E-03
    87.50   0.17445716E-03   0.14505538E-03
    92.50   0.42287431E-03   0.18648758E-03
    97.50   0.14784328E-03   0.15771132E-03

  ----   l+/neu. eta    ----

    -4.75   0.38468027E-03   0.69467154E-05
    -4.25   0.41272791E-03   0.78314791E-05
    -3.75   0.46132241E-03   0.82296744E-05
    -3.25   0.61159511E-03   0.10114192E-04
    -2.75   0.96183413E-03   0.16971476E-04
    -2.25   0.18055063E-02   0.27973669E-04
    -1.75   0.33811284E-02   0.45758546E-04
    -1.25   0.55804615E-02   0.69569048E-04
    -0.75   0.78695874E-02   0.88886493E-04
    -0.25   0.90964187E-02   0.10175847E-03
     0.25   0.91243380E-02   0.10153300E-03
     0.75   0.78043317E-02   0.93759610E-04
     1.25   0.55350962E-02   0.95350584E-04
     1.75   0.34192417E-02   0.82080933E-04
     2.25   0.18607634E-02   0.38928166E-04
     2.75   0.90225852E-03   0.73392528E-04
     3.25   0.66868470E-03   0.74774450E-04
     3.75   0.46517092E-03   0.17728117E-04
     4.25   0.43314035E-03   0.28364038E-04
     4.75   0.36728563E-03   0.26432758E-04

  ----   jet 1 pT       ----

     2.50   0.78529051E-02   0.14994480E-02
     7.50   0.18014176E-01   0.11463986E-02
    12.50   0.95153742E-02   0.50460261E-03
    17.50   0.55814995E-02   0.22161291E-03
    22.50   0.35869011E-02   0.15245178E-03
    27.50   0.28573076E-02   0.10325060E-03
    32.50   0.22421164E-02   0.83761229E-04
    37.50   0.17272643E-02   0.61294705E-04
    42.50   0.14838942E-02   0.54742631E-04
    47.50   0.12944606E-02   0.44198711E-04
    52.50   0.10962415E-02   0.37394057E-04
    57.50   0.96143194E-03   0.33904068E-04
    62.50   0.84059662E-03   0.29799512E-04
    67.50   0.75332558E-03   0.26196746E-04
    72.50   0.69595181E-03   0.24129399E-04
    77.50   0.61354903E-03   0.21720440E-04
    82.50   0.53610124E-03   0.18511328E-04
    87.50   0.47803344E-03   0.18146884E-04
    92.50   0.43506922E-03   0.15050821E-04
    97.50   0.41827908E-03   0.14659177E-04

  ----   jet 1 eta      ----

    -4.75   0.18540344E-02   0.59610150E-03
    -4.25   0.15885052E-01   0.57731845E-02
    -3.75   0.62044982E-02   0.13600068E-02
    -3.25   0.22299274E-01   0.14591060E-01
    -2.75   0.15589745E-01   0.42930455E-02
    -2.25   0.13950418E-01   0.38393726E-02
    -1.75   0.14791707E-01   0.37427096E-02
    -1.25   0.27344605E-01   0.12090358E-01
    -0.75   0.23691237E-01   0.55095922E-02
    -0.25   0.14572682E-01   0.18494188E-02
     0.25   0.16647736E-01   0.26025809E-02
     0.75   0.14311118E-01   0.21731960E-02
     1.25   0.15284842E-01   0.23949835E-02
     1.75   0.14348914E-01   0.20117745E-02
     2.25   0.37187693E-01   0.18830240E-01
     2.75   0.87397681E-02   0.20733156E-02
     3.25   0.78254361E-02   0.16364064E-02
